DATE,XCoord,YCoord,PROVINCE,DISTRICT,TEXTURE,SOIL,MIN,MAX,RANGE,MEAN,LU_DES_TH,LU_DES_EN,BHUMIBOL,B_Drainage_water,B-Accumulated_drainage,SIRIKIT,S_Drainage_water,S-Accumulated_drainage,KHWAENOI,K_Drainage_water,K-Accumulated_drainage,PASAK,P_Drainage_water,P-Accumulated_drainage,RAINFALL,FLOOD
28/6/2012,674256.2672,1600010.575,Ayutthaya,Nakhon Luang,Sandy Loam,10,-40,-5,35,-22.3,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,674561.4639,1599932.379,Ayutthaya,Nakhon Luang,Water,0,-55,-11,44,-24.37,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,674832.0505,1599541.204,Ayutthaya,Nakhon Luang,Clay,1,-52,-10,42,-26.47,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,677384.5348,1601675.546,Ayutthaya,Nakhon Luang,Sandy Clay Loam,6,-40,-6,34,-24.64,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,677683.2036,1606688.604,Ayutthaya,Nakhon Luang,Sandy Clay,2,-30,-20,10,-24.99,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,681587.8779,1597435.808,Ayutthaya,Phachi,Clay,1,-36,-10,26,-25.82,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,681730.123,1601525.212,Ayutthaya,Phachi,Sandy Clay Loam,6,-31,-21,10,-25.23,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,684632.1666,1593137.753,Ayutthaya,Phachi,Clay,1,-36,-15,21,-26.32,สถานที่เพาะเลี้ยงสัตว์น้ำ,Aquacultural land,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,687592.1186,1597389.735,Ayutthaya,Phachi,Sandy Clay,2,-38,-3,35,-23.72,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,640155.1482,1597448.328,Ayutthaya,Phak Hai,Clay,1,-44,-4,40,-26.8,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,644922.8006,1598058.082,Ayutthaya,Phak Hai,Clay,1,-62,15,77,-27,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,649160.7869,1598335.282,Ayutthaya,Phak Hai,Water,0,-31,-17,14,-23.94,สถานที่ราชการและสถาบันต่าง ๆ,Institutional land,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,649784.3033,1599375.3,Ayutthaya,Phak Hai,Sandy Loam,10,-32,-14,18,-23.44,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,651117.4524,1603432.054,Ayutthaya,Phak Hai,Sandy Clay Loam,6,-50,-18,32,-26.8,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,667412.3301,1587517.183,Ayutthaya,Phra Nakhon Si Ayudhya,Clay,1,-60,32,92,-27,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,668356.1269,1587585.761,Ayutthaya,Phra Nakhon Si Ayudhya,Water,0,-38,-8,30,-25.79,สถานที่ราชการและสถาบันต่าง ๆ,Institutional land,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,668421.2114,1584899.982,Ayutthaya,Phra Nakhon Si Ayudhya,Sandy Clay Loam,6,-34,-20,14,-25.62,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,668442.3407,1588450.169,Ayutthaya,Phra Nakhon Si Ayudhya,Sandy Loam,10,-39,4,43,-24.43,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,670507.967,1583459.116,Ayutthaya,Phra Nakhon Si Ayudhya,Sandy Clay,2,-35,-19,16,-27.47,ไม้ผล,Orchard,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,670731.9928,1583877.026,Ayutthaya,Phra Nakhon Si Ayudhya,Sandy Clay,2,-40,-12,28,-27.12,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,641551.9922,1574290.69,Ayutthaya,Sena,Sandy Clay,2,-34,-20,14,-27.27,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,648210.8995,1579197.844,Ayutthaya,Sena,Sandy Clay,2,-40,-12,28,-27.07,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,648622.3955,1588518.506,Ayutthaya,Sena,Clay,1,-35,-20,15,-26.35,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,649814.9156,1581470.973,Ayutthaya,Sena,Clay,1,-47,-8,39,-27.13,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,650981.3864,1585545.072,Ayutthaya,Sena,Sandy Loam,10,-33,-14,19,-24.24,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,652075.0542,1587036.294,Ayutthaya,Sena,Water,0,-30,-18,12,-24.35,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,674275.4084,1609637.147,Ayutthaya,Tharua,Sandy Clay Loam,6,-35,-19,16,-27.43,ทุ่งหญ้าและไม้ละเมาะ,Rangeland,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,674902.5562,1608821.542,Ayutthaya,Tharua,Clay,1,-33,-16,17,-26.82,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,676246.5951,1608415.858,Ayutthaya,Tharua,Clay,1,-44,9,53,-24.22,พื้นที่เบ็ดเตล็ดอื่น ๆ,Other miscellaneous land,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,679630.38,1614362.87,Ayutthaya,Tharua,Clay,1,-30,-18,12,-24.9,พืชไร่,Field crop,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,682215.1331,1607443.782,Ayutthaya,Tharua,Sandy Clay Loam,6,-34,1,35,-21.99,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,684502.3765,1608266.41,Ayutthaya,Tharua,Water,0,-32,-3,29,-21.56,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,685155.0172,1607783.138,Ayutthaya,Tharua,Sandy Clay,2,-34,-2,32,-22.19,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,685189.6987,1608675.702,Ayutthaya,Tharua,Sandy Loam,10,-31,1,32,-18.1,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,690675.2432,1610135.222,Ayutthaya,Tharua,Sandy Clay,2,-22,-9,13,-17.38,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,691189.9939,1610352.948,Ayutthaya,Tharua,Sandy Loam,10,-21,-9,12,-15.48,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,673035.6428,1587019.454,Ayutthaya,Uthai,Sandy Loam,10,-28,-15,13,-22.78,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,678105.2642,1584252.151,Ayutthaya,Uthai,Sandy Clay,2,-36,-13,23,-26.91,พื้นที่ลุ่ม,Marsh and Swamp,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,678517.8696,1592035.262,Ayutthaya,Uthai,Clay,1,-44,-13,31,-27.32,ไม้ผล,Orchard,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,680481.4815,1586556.649,Ayutthaya,Uthai,Clay,1,-40,-9,31,-27.64,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,685765.2613,1589452.636,Ayutthaya,Uthai,Clay,1,-39,-10,29,-26.92,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,688161.3378,1592257.851,Ayutthaya,Uthai,Sandy Clay,2,-33,-17,16,-25.43,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,688378.3598,1582941.957,Ayutthaya,Uthai,Clay,1,-36,-21,15,-27.76,สถานที่เพาะเลี้ยงสัตว์น้ำ,Aquacultural land,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,690381.0147,1585504.55,Ayutthaya,Uthai,Sandy Clay,2,-37,-19,18,-27.24,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,680950.4134,1578448.755,Ayutthaya,Wang Noi,Sandy Loam,10,-36,-22,14,-28.54,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,683127.2319,1580419.146,Ayutthaya,Wang Noi,Sandy Clay,2,-49,-6,43,-27.66,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,683236.1057,1582212.451,Ayutthaya,Wang Noi,Clay,1,-35,-22,13,-27.81,สถานที่เพาะเลี้ยงสัตว์น้ำ,Aquacultural land,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,683339.4194,1574389.884,Ayutthaya,Wang Noi,Clay,1,-44,-2,42,-27.47,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,692002.3138,1576140.847,Ayutthaya,Wang Noi,Clay,1,-51,-2,49,-27.55,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,694773.7594,1583524.008,Ayutthaya,Wang Noi,Sandy Clay,2,-43,-18,25,-27.12,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,696535.8684,1584914.047,Ayutthaya,Wang Noi,Clay,1,-31,-25,6,-26.91,หมู่บ้าน,Village,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
29/6/2012,666112.3474,1619556.925,Ayutthaya,Ban Phreak,Sandy Clay Loam,6,-43,-15,28,-26.46,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,668700.7393,1619497.899,Ayutthaya,Ban Phreak,Sandy Loam,10,-29,-8,21,-22.02,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,670990.3304,1619383.437,Ayutthaya,Ban Phreak,Sandy Clay Loam,6,-33,-21,12,-26.35,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,657154.3093,1592164.208,Ayutthaya,Bang Ban,Water,0,-37,-11,26,-24.65,แหล่งน้ำธรรมชาติ,Natural water body,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,657448.6253,1590872.584,Ayutthaya,Bang Ban,Clay,1,-61,15,76,-27.15,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,659593.8626,1591441.041,Ayutthaya,Bang Ban,Sandy Loam,10,-64,11,75,-24.98,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,659982.7935,1587067.852,Ayutthaya,Bang Ban,Sandy Clay Loam,6,-38,3,41,-26.05,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,662642.2006,1584854.675,Ayutthaya,Bang Ban,Sandy Clay,2,-34,-21,13,-27.44,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,659047.0742,1572768.182,Ayutthaya,Bang Chai,Clay,1,-60,-1,59,-27.41,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,659271.5855,1575870.634,Ayutthaya,Bang Chai,Sandy Clay,2,-38,-3,35,-27.44,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,659667.0768,1578788.593,Ayutthaya,Bang Chai,Sandy Clay Loam,6,-41,-18,23,-27.06,เกษตรผสมผสาน/ไร่นาสวนผสม,Integrated farm/Diversified farm,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,660395.2397,1562760.795,Ayutthaya,Bang Chai,Clay,1,-44,-8,36,-27.37,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,661706.4664,1571554.709,Ayutthaya,Bang Chai,Sandy Loam,10,-40,-10,30,-25.52,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,662130.431,1569866.525,Ayutthaya,Bang Chai,Water,0,-48,-8,40,-28.29,หมู่บ้าน,Village,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,665068.2373,1573240.774,Ayutthaya,Bang Chai,Sandy Clay,2,-33,-25,8,-28.05,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,665081.198,1567483.132,Ayutthaya,Bang Chai,Clay,1,-34,-19,15,-26.47,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,666497.56,1561389.03,Ayutthaya,Bang Chai,Sandy Loam,10,-28,-17,11,-23.75,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,667020.2467,1560903.671,Ayutthaya,Bang Chai,Water,0,-31,-19,12,-29.34,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,668479.8811,1562789.263,Ayutthaya,Bang Chai,Sandy Clay,2,-43,-10,33,-28.2,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,668523.335,1561478.611,Ayutthaya,Bang Chai,Clay,1,-29,-24,5,-26.05,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,667236.5028,1577181.212,Ayutthaya,Bang Pa-in,Clay,1,-40,-10,30,-27.81,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,668272.9665,1572850.001,Ayutthaya,Bang Pa-in,Sandy Clay Loam,6,-37,-15,22,-27.62,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,668387.249,1572653.941,Ayutthaya,Bang Pa-in,Water,0,-33,-14,19,-27.55,ทุ่งหญ้าและไม้ละเมาะ,Rangeland,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,669357.927,1577169.034,Ayutthaya,Bang Pa-in,Sandy Clay,2,-42,21,63,-27.57,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,670625.7943,1574503.966,Ayutthaya,Bang Pa-in,Sandy Loam,10,-39,-10,29,-25.3,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,673151.67,1572032.28,Ayutthaya,Bang Pa-in,Clay,1,-52,9,61,-27.38,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,673333.1845,1575116.656,Ayutthaya,Bang Pa-in,Sandy Clay,2,-66,-4,62,-27.8,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,675983.5323,1580724.17,Ayutthaya,Bang Pa-in,Clay,1,-39,-17,22,-27.74,สถานที่เพาะเลี้ยงสัตว์น้ำ,Aquacultural land,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,662364.8929,1603752.65,Ayutthaya,Bang Pahan,Sandy Clay Loam,6,-33,-19,14,-27.57,ไม้ยืนต้น,Perennial crop,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,665777.2483,1605172.948,Ayutthaya,Bang Pahan,Sandy Clay Loam,6,-35,-7,28,-26.63,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,666204.0993,1599662.484,Ayutthaya,Bang Pahan,Clay,1,-45,-8,37,-27.56,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,666825.3464,1600016.918,Ayutthaya,Bang Pahan,Sandy Loam,10,-35,-11,24,-23.47,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,667501.5874,1598978.045,Ayutthaya,Bang Pahan,Water,0,-31,-15,16,-24.52,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,668195.0131,1601263.667,Ayutthaya,Bang Pahan,Clay,1,-35,-17,18,-27.39,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,636539.468,1578395.483,Ayutthaya,Bang Sai,Clay,1,-37,-16,21,-27.09,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,640046.9305,1578658.087,Ayutthaya,Bang Sai,Sandy Clay,2,-46,-19,27,-26.84,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,640567.5753,1588528.972,Ayutthaya,Bang Sai,Sandy Clay,2,-33,-23,10,-27.77,หมู่บ้าน,Village,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,641423.8252,1590531.075,Ayutthaya,Bang Sai,Clay,1,-44,-17,27,-27.56,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,642851.7915,1588332.807,Ayutthaya,Bang Sai,Sandy Clay,2,-33,-23,10,-27.47,หมู่บ้าน,Village,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,643778.6735,1592257.911,Ayutthaya,Bang Sai,Clay,1,-31,-22,9,-26.75,สถานที่เพาะเลี้ยงสัตว์น้ำ,Aquacultural land,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,643835.4796,1582314.81,Ayutthaya,Bang Sai,Sandy Clay,2,-36,-15,21,-26.94,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,644618.7593,1581549.272,Ayutthaya,Bang Sai,Clay,1,-30,-26,4,-27.76,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,646422.5994,1584115.164,Ayutthaya,Bang Sai,Sandy Loam,10,-28,-28,0,-28,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,638715.6887,1586937.868,Ayutthaya,Bang Sai,Clay,1,-32,-22,10,-27.85,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,641050.3749,1586117.835,Ayutthaya,Bang Sai,Sandy Clay,2,-34,-20,14,-27.45,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,643531.5467,1585967.984,Ayutthaya,Bang Sai,Sandy Clay,2,-36,-18,18,-27.36,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,646384.2591,1584161.843,Ayutthaya,Bang Sai,Sandy Loam,10,-29,-27,2,-28.08,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,635152.1036,1569020.172,Ayutthaya,Lat Bua Luang,Clay,1,-43,-22,21,-27.75,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,641273.6981,1570003.791,Ayutthaya,Lat Bua Luang,Sandy Clay,2,-37,-15,22,-27.63,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,641890.5611,1563391.451,Ayutthaya,Lat Bua Luang,Clay,1,-49,-20,29,-27.69,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,646254.6346,1567007.593,Ayutthaya,Lat Bua Luang,Sandy Clay,2,-36,-13,23,-27.3,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,652817.0606,1564126.924,Ayutthaya,Lat Bua Luang,Clay,1,-37,-19,18,-27.5,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
29/6/2012,661514.9433,1605538.313,Ayutthaya,Maharat,Sandy Clay Loam,6,-33,-22,11,-27.02,พื้นที่นา,Paddy field,6197.00,8.00,7116.84,4277.00,28.13,5674.34,241.00,4.32,742.99,111.00,2.66,678.88,0.00,Yes
