DATE,XCoord,YCoord,PROVINCE,DISTRICT,TEXTURE,LEVEL
21/7/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
22/7/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
22/7/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
22/7/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
22/7/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
22/7/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
22/7/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
23/7/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
23/7/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
23/7/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
23/7/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
23/7/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
23/7/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
24/7/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
24/7/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
24/7/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
24/7/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
24/7/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
24/7/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
25/7/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
25/7/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
25/7/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
25/7/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
25/7/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
25/7/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
26/7/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
26/7/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
26/7/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
26/7/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
26/7/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
26/7/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
27/7/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
27/7/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
27/7/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
27/7/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
27/7/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
27/7/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
28/7/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
28/7/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
28/7/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
28/7/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
28/7/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
28/7/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
29/7/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
29/7/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
29/7/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
29/7/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
29/7/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
29/7/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
30/7/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
30/7/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
30/7/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
30/7/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
30/7/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
30/7/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
31/7/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
31/7/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
31/7/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
31/7/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
31/7/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
31/7/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
1/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
1/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
1/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
1/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
1/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
1/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
2/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
2/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
2/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
2/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
2/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
2/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
3/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
3/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
3/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
3/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
3/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
3/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
4/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
4/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
4/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
4/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
4/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
4/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
5/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
5/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
5/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
5/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
5/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
5/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
6/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
6/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
6/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
6/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
6/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
6/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
7/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
7/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
7/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
7/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
7/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
7/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
8/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
8/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
8/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
8/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
8/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
8/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
9/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
9/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
9/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
9/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
9/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
9/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
10/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
10/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
10/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
10/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
10/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
10/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
11/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
11/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
11/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
11/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
11/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
11/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
12/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
12/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
12/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
12/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
12/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
12/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
13/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
13/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
13/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
13/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
13/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
13/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
14/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
14/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
14/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
14/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
14/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
14/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
15/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
15/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
15/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
15/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
15/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
15/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
16/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
16/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
16/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
16/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
16/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
16/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
17/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
17/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
17/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
17/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
17/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
17/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
18/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
18/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
18/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
18/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
18/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
18/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
19/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
19/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
19/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
19/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
19/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
19/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
20/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
20/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
20/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
20/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
20/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
20/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
21/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
21/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
21/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
21/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
21/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
21/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
22/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
22/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
22/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
22/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
22/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
22/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
23/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
23/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
23/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
23/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
23/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
23/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
24/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
24/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
24/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
24/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
24/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
24/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
25/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
25/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
25/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
25/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
25/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
25/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
26/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
26/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
26/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
26/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
26/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
26/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
27/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
27/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
27/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
27/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
27/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
27/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
28/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
28/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
28/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
28/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
28/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
28/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
29/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
29/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
29/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
29/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
29/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
29/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
30/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
30/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
30/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
30/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
30/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
30/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
31/8/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
31/8/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
31/8/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
31/8/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
31/8/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
31/8/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
1/9/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
1/9/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
1/9/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
1/9/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
1/9/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
1/9/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
2/9/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
2/9/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
2/9/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
2/9/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
2/9/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
2/9/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
3/9/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
3/9/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
3/9/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
3/9/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
3/9/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
3/9/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
4/9/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
4/9/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
4/9/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
4/9/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
4/9/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
4/9/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
5/9/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
5/9/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
5/9/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
5/9/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
5/9/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
5/9/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
6/9/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
6/9/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
6/9/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
6/9/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
6/9/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
6/9/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
7/9/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
7/9/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
7/9/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
7/9/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
7/9/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
7/9/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
8/9/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
8/9/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
8/9/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
8/9/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
8/9/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
8/9/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
9/9/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
9/9/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
9/9/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
9/9/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
9/9/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
9/9/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
10/9/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
10/9/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
10/9/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
10/9/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
10/9/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
10/9/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
11/9/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
11/9/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
11/9/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
11/9/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
11/9/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
11/9/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
12/9/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
12/9/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
12/9/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
12/9/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
12/9/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
12/9/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
13/9/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
13/9/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
13/9/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
13/9/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
13/9/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
13/9/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
14/9/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
14/9/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
14/9/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
14/9/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
14/9/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
14/9/2012,638760.2837,1647133.587,Singburi,bang Rachan,Sandy Clay Loam,
15/9/2012,636720.3153,1647328.085,Singburi,bang Rachan,Sandy Loam,
15/9/2012,639028.2741,1651299.183,Singburi,bang Rachan,Sandy Clay Loam,
15/9/2012,636208.674,1646457.982,Singburi,bang Rachan,Sandy Clay Loam,
15/9/2012,631730.598,1651501.054,Singburi,bang Rachan,Sandy Clay Loam,
15/9/2012,643748.918,1644199.571,Singburi,bang Rachan,Sandy Loam,
