DATE,XCoord,YCoord,PROVINCE,DISTRICT,TEXTURE
19/8/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
19/8/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
19/8/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
20/8/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
20/8/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
20/8/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
20/8/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
21/8/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
21/8/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
21/8/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
21/8/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
22/8/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
22/8/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
22/8/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
22/8/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
23/8/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
23/8/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
23/8/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
23/8/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
24/8/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
24/8/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
24/8/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
24/8/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
25/8/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
25/8/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
25/8/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
25/8/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
26/8/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
26/8/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
26/8/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
26/8/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
27/8/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
27/8/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
27/8/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
27/8/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
28/8/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
28/8/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
28/8/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
28/8/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
29/8/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
29/8/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
29/8/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
29/8/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
30/8/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
30/8/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
30/8/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
30/8/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
31/8/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
31/8/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
31/8/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
31/8/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
1/9/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
1/9/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
1/9/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
1/9/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
2/9/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
2/9/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
2/9/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
2/9/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
3/9/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
3/9/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
3/9/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
3/9/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
4/9/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
4/9/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
4/9/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
4/9/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
5/9/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
5/9/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
5/9/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
5/9/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
6/9/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
6/9/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
6/9/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
6/9/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
7/9/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
7/9/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
7/9/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
7/9/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
8/9/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
8/9/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
8/9/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
8/9/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
9/9/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
9/9/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
9/9/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
9/9/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
10/9/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
10/9/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
10/9/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
10/9/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
11/9/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
11/9/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
11/9/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
11/9/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
12/9/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
12/9/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
12/9/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
12/9/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
13/9/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
13/9/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
13/9/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
13/9/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
14/9/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
14/9/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
14/9/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
14/9/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
15/9/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
15/9/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
15/9/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
15/9/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
16/9/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
16/9/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
16/9/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
16/9/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
17/9/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
17/9/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
17/9/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
17/9/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
18/9/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
18/9/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
18/9/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
18/9/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
19/9/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
19/9/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
19/9/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
19/9/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
20/9/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
20/9/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
20/9/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
20/9/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
21/9/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
21/9/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
21/9/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
21/9/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
22/9/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
22/9/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
22/9/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
22/9/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
23/9/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
23/9/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
23/9/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
23/9/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
24/9/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
24/9/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
24/9/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
24/9/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
25/9/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
25/9/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
25/9/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
25/9/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
26/9/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
26/9/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
26/9/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
26/9/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
27/9/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
27/9/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
27/9/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
27/9/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
28/9/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
28/9/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
28/9/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
28/9/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
29/9/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
29/9/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
29/9/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
29/9/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
30/9/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
30/9/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
30/9/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
30/9/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
1/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
1/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
1/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
1/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
2/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
2/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
2/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
2/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
3/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
3/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
3/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
3/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
4/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
4/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
4/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
4/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
5/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
5/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
5/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
5/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
6/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
6/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
6/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
6/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
7/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
7/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
7/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
7/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
8/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
8/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
8/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
8/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
9/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
9/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
9/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
9/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
10/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
10/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
10/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
10/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
11/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
11/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
11/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
11/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
12/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
12/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
12/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
12/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
13/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
13/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
13/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
13/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
14/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
14/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
14/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
14/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
15/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
15/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
15/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
15/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
16/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
16/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
16/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
16/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
17/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
17/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
17/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
17/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
18/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
18/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
18/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
18/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
19/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
19/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
19/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
19/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
20/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
20/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
20/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
20/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
21/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
21/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
21/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
21/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
22/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
22/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
22/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
22/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
23/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
23/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
23/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
23/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
24/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
24/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
24/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
24/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
25/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
25/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
25/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
25/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
26/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
26/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
26/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
26/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
27/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
27/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
27/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
27/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
28/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
28/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
28/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
28/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
29/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
29/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
29/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
29/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
30/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
30/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
30/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
30/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
31/10/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
31/10/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
31/10/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
31/10/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
1/11/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
1/11/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
1/11/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
1/11/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
2/11/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
2/11/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
2/11/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
2/11/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
3/11/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
3/11/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
3/11/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
3/11/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
4/11/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
4/11/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
4/11/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
4/11/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
5/11/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
5/11/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
5/11/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
5/11/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
6/11/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
6/11/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
6/11/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
6/11/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
7/11/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
7/11/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
7/11/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
7/11/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
8/11/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
8/11/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
8/11/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
8/11/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
9/11/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
9/11/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
9/11/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
9/11/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
10/11/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
10/11/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
10/11/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
10/11/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
11/11/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
11/11/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
11/11/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
11/11/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
12/11/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
12/11/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
12/11/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
12/11/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
13/11/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
13/11/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
13/11/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
13/11/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
14/11/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
14/11/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
14/11/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
14/11/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
15/11/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
15/11/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
15/11/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
15/11/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
16/11/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
16/11/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
16/11/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
16/11/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
17/11/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
17/11/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
17/11/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
17/11/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
18/11/2012,643352.5525,1531971.181,Nonthaburi, Bang Yai,Clay
18/11/2012,646485.0524,1532645.127,Nonthaburi, Bang Yai,Clay
18/11/2012,652241.7446,1531776.759,Nonthaburi, Bang Yai,Clay
18/11/2012,649123.5847,1528775.974,Nonthaburi, Bang Yai,Clay
