DATE,XCoord,YCoord,PROVINCE,DISTRICT,TEXTURE,SOIL,CONSTRUCTION,AGRICULTURE,FOREST,INDUSTRY,WATER,OTHER,BHUMIBOL,B_Drainage_water,B-Accumulated_drainage,SIRIKIT,S_Drainage_water,S-Accumulated_drainage,KHWAENOI,K_Drainage_water,K-Accumulated_drainage,PASAK,P_Drainage_water,P-Accumulated_drainage,RAINFALL,LEVEL,FLOOD
2/7/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6181.00,12.00,7152.84,4214.00,22.16,5750.89,229.00,4.32,755.95,105.00,2.61,686.77,0.00,0,No
2/7/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6181.00,12.00,7152.84,4214.00,22.16,5750.89,229.00,4.32,755.95,105.00,2.61,686.77,0.00,0,No
2/7/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6181.00,12.00,7152.84,4214.00,22.16,5750.89,229.00,4.32,755.95,105.00,2.61,686.77,0.00,0,No
2/7/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6181.00,12.00,7152.84,4214.00,22.16,5750.89,229.00,4.32,755.95,105.00,2.61,686.77,0.00,0,No
2/7/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6181.00,12.00,7152.84,4214.00,22.16,5750.89,229.00,4.32,755.95,105.00,2.61,686.77,0.00,0,No
3/7/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6176.00,12.00,7164.84,4192.00,26.07,5776.96,225.00,4.32,760.27,103.00,2.24,689.01,0.00,0,No
3/7/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6176.00,12.00,7164.84,4192.00,26.07,5776.96,225.00,4.32,760.27,103.00,2.24,689.01,0.00,0,No
3/7/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6176.00,12.00,7164.84,4192.00,26.07,5776.96,225.00,4.32,760.27,103.00,2.24,689.01,0.00,0,No
3/7/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6176.00,12.00,7164.84,4192.00,26.07,5776.96,225.00,4.32,760.27,103.00,2.24,689.01,0.00,0,No
3/7/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6176.00,12.00,7164.84,4192.00,26.07,5776.96,225.00,4.32,760.27,103.00,2.24,689.01,0.00,0,No
3/7/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6176.00,12.00,7164.84,4192.00,26.07,5776.96,225.00,4.32,760.27,103.00,2.24,689.01,0.00,0,No
4/7/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6168.00,12.00,7176.84,4169.00,28.05,5805.01,221.00,4.32,764.59,102.00,2.20,691.21,0.00,0,No
4/7/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6168.00,12.00,7176.84,4169.00,28.05,5805.01,221.00,4.32,764.59,102.00,2.20,691.21,0.00,0,No
4/7/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6168.00,12.00,7176.84,4169.00,28.05,5805.01,221.00,4.32,764.59,102.00,2.20,691.21,0.00,0,No
4/7/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6168.00,12.00,7176.84,4169.00,28.05,5805.01,221.00,4.32,764.59,102.00,2.20,691.21,0.00,0,No
4/7/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6168.00,12.00,7176.84,4169.00,28.05,5805.01,221.00,4.32,764.59,102.00,2.20,691.21,0.00,0,No
4/7/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6168.00,12.00,7176.84,4169.00,28.05,5805.01,221.00,4.32,764.59,102.00,2.20,691.21,0.00,0,No
5/7/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6161.00,12.00,7188.84,4151.00,28.50,5833.51,218.00,4.32,768.91,100.00,2.23,693.44,0.00,0,No
5/7/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6161.00,12.00,7188.84,4151.00,28.50,5833.51,218.00,4.32,768.91,100.00,2.23,693.44,0.00,0,No
5/7/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6161.00,12.00,7188.84,4151.00,28.50,5833.51,218.00,4.32,768.91,100.00,2.23,693.44,0.00,0,No
5/7/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6161.00,12.00,7188.84,4151.00,28.50,5833.51,218.00,4.32,768.91,100.00,2.23,693.44,0.00,0,No
5/7/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6161.00,12.00,7188.84,4151.00,28.50,5833.51,218.00,4.32,768.91,100.00,2.23,693.44,0.00,0,No
5/7/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6161.00,12.00,7188.84,4151.00,28.50,5833.51,218.00,4.32,768.91,100.00,2.23,693.44,0.00,0,No
6/7/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6155.00,12.00,7200.84,4142.00,23.99,5857.50,216.00,4.32,773.23,99.00,2.24,695.60,0.00,0,No
6/7/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6155.00,12.00,7200.84,4142.00,23.99,5857.50,216.00,4.32,773.23,99.00,2.24,695.60,0.00,0,No
6/7/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6155.00,12.00,7200.84,4142.00,23.99,5857.50,216.00,4.32,773.23,99.00,2.24,695.60,0.00,0,No
6/7/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6155.00,12.00,7200.84,4142.00,23.99,5857.50,216.00,4.32,773.23,99.00,2.24,695.60,0.00,0,No
6/7/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6155.00,12.00,7200.84,4142.00,23.99,5857.50,216.00,4.32,773.23,99.00,2.24,695.60,0.00,0,No
6/7/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6155.00,12.00,7200.84,4142.00,23.99,5857.50,216.00,4.32,773.23,99.00,2.24,695.60,0.00,0,No
7/7/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6147.00,12.00,7212.84,4141.00,20.04,5877.54,214.00,4.32,777.55,98.00,1.30,696.98,0.00,0,No
7/7/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6147.00,12.00,7212.84,4141.00,20.04,5877.54,214.00,4.32,777.55,98.00,1.30,696.98,0.00,0,No
7/7/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6147.00,12.00,7212.84,4141.00,20.04,5877.54,214.00,4.32,777.55,98.00,1.30,696.98,0.00,0,No
7/7/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6147.00,12.00,7212.84,4141.00,20.04,5877.54,214.00,4.32,777.55,98.00,1.30,696.98,0.00,0,No
7/7/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6147.00,12.00,7212.84,4141.00,20.04,5877.54,214.00,4.32,777.55,98.00,1.30,696.98,0.00,0,No
7/7/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6147.00,12.00,7212.84,4141.00,20.04,5877.54,214.00,4.32,777.55,98.00,1.30,696.98,0.00,0,No
8/7/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6139.00,12.00,7224.84,4144.00,20.07,5897.61,212.00,4.32,781.87,97.00,1.37,698.35,0.00,0,No
8/7/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6139.00,12.00,7224.84,4144.00,20.07,5897.61,212.00,4.32,781.87,97.00,1.37,698.35,0.00,0,No
8/7/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6139.00,12.00,7224.84,4144.00,20.07,5897.61,212.00,4.32,781.87,97.00,1.37,698.35,0.00,0,No
8/7/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6139.00,12.00,7224.84,4144.00,20.07,5897.61,212.00,4.32,781.87,97.00,1.37,698.35,0.00,0,No
8/7/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6139.00,12.00,7224.84,4144.00,20.07,5897.61,212.00,4.32,781.87,97.00,1.37,698.35,0.00,0,No
8/7/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6139.00,12.00,7224.84,4144.00,20.07,5897.61,212.00,4.32,781.87,97.00,1.37,698.35,0.00,0,No
9/7/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6137.00,12.00,7236.84,4141.00,20.23,5917.84,210.00,4.32,786.19,96.00,1.31,699.66,0.00,0,No
9/7/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6137.00,12.00,7236.84,4141.00,20.23,5917.84,210.00,4.32,786.19,96.00,1.31,699.66,0.00,0,No
9/7/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6137.00,12.00,7236.84,4141.00,20.23,5917.84,210.00,4.32,786.19,96.00,1.31,699.66,0.00,0,No
9/7/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6137.00,12.00,7236.84,4141.00,20.23,5917.84,210.00,4.32,786.19,96.00,1.31,699.66,0.00,0,No
9/7/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6137.00,12.00,7236.84,4141.00,20.23,5917.84,210.00,4.32,786.19,96.00,1.31,699.66,0.00,0,No
9/7/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6137.00,12.00,7236.84,4141.00,20.23,5917.84,210.00,4.32,786.19,96.00,1.31,699.66,0.00,0,No
10/7/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6131.00,12.00,7248.84,4142.00,16.17,5934.01,209.00,4.32,790.51,96.00,0.94,700.60,0.00,0,No
10/7/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6131.00,12.00,7248.84,4142.00,16.17,5934.01,209.00,4.32,790.51,96.00,0.94,700.60,0.00,0,No
10/7/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6131.00,12.00,7248.84,4142.00,16.17,5934.01,209.00,4.32,790.51,96.00,0.94,700.60,0.00,0,No
10/7/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6131.00,12.00,7248.84,4142.00,16.17,5934.01,209.00,4.32,790.51,96.00,0.94,700.60,0.00,0,No
10/7/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6131.00,12.00,7248.84,4142.00,16.17,5934.01,209.00,4.32,790.51,96.00,0.94,700.60,0.00,0,No
10/7/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6131.00,12.00,7248.84,4142.00,16.17,5934.01,209.00,4.32,790.51,96.00,0.94,700.60,0.00,0,No
11/7/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6129.00,12.00,7260.84,4142.00,16.07,5950.08,209.00,4.32,794.83,96.00,0.94,701.54,0.00,0,No
11/7/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6129.00,12.00,7260.84,4142.00,16.07,5950.08,209.00,4.32,794.83,96.00,0.94,701.54,0.00,0,No
11/7/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6129.00,12.00,7260.84,4142.00,16.07,5950.08,209.00,4.32,794.83,96.00,0.94,701.54,0.00,0,No
11/7/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6129.00,12.00,7260.84,4142.00,16.07,5950.08,209.00,4.32,794.83,96.00,0.94,701.54,0.00,0,No
11/7/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6129.00,12.00,7260.84,4142.00,16.07,5950.08,209.00,4.32,794.83,96.00,0.94,701.54,0.00,0,No
11/7/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6129.00,12.00,7260.84,4142.00,16.07,5950.08,209.00,4.32,794.83,96.00,0.94,701.54,0.00,0,No
12/7/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6124.00,12.00,7272.84,4139.00,16.11,5966.19,209.00,4.32,799.15,96.00,0.91,702.45,0.00,0,No
12/7/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6124.00,12.00,7272.84,4139.00,16.11,5966.19,209.00,4.32,799.15,96.00,0.91,702.45,0.00,0,No
12/7/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6124.00,12.00,7272.84,4139.00,16.11,5966.19,209.00,4.32,799.15,96.00,0.91,702.45,0.00,0,No
12/7/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6124.00,12.00,7272.84,4139.00,16.11,5966.19,209.00,4.32,799.15,96.00,0.91,702.45,0.00,0,No
12/7/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6124.00,12.00,7272.84,4139.00,16.11,5966.19,209.00,4.32,799.15,96.00,0.91,702.45,0.00,0,No
12/7/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6124.00,12.00,7272.84,4139.00,16.11,5966.19,209.00,4.32,799.15,96.00,0.91,702.45,0.00,0,No
13/7/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6121.00,12.00,7284.84,4139.00,12.08,5978.27,209.00,4.32,803.47,95.00,0.87,703.32,0.00,0,No
13/7/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6121.00,12.00,7284.84,4139.00,12.08,5978.27,209.00,4.32,803.47,95.00,0.87,703.32,0.00,0,No
13/7/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6121.00,12.00,7284.84,4139.00,12.08,5978.27,209.00,4.32,803.47,95.00,0.87,703.32,0.00,0,No
13/7/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6121.00,12.00,7284.84,4139.00,12.08,5978.27,209.00,4.32,803.47,95.00,0.87,703.32,0.00,0,No
13/7/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6121.00,12.00,7284.84,4139.00,12.08,5978.27,209.00,4.32,803.47,95.00,0.87,703.32,0.00,0,No
13/7/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6121.00,12.00,7284.84,4139.00,12.08,5978.27,209.00,4.32,803.47,95.00,0.87,703.32,0.00,0,No
14/7/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6119.00,12.00,7296.84,4137.00,12.12,5990.39,211.00,3.02,806.49,94.00,0.88,704.20,0.00,0,No
14/7/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6119.00,12.00,7296.84,4137.00,12.12,5990.39,211.00,3.02,806.49,94.00,0.88,704.20,0.00,0,No
14/7/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6119.00,12.00,7296.84,4137.00,12.12,5990.39,211.00,3.02,806.49,94.00,0.88,704.20,0.00,0,No
14/7/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6119.00,12.00,7296.84,4137.00,12.12,5990.39,211.00,3.02,806.49,94.00,0.88,704.20,0.00,0,No
14/7/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6119.00,12.00,7296.84,4137.00,12.12,5990.39,211.00,3.02,806.49,94.00,0.88,704.20,0.00,0,No
14/7/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6119.00,12.00,7296.84,4137.00,12.12,5990.39,211.00,3.02,806.49,94.00,0.88,704.20,0.00,0,No
15/7/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6114.00,12.00,7308.84,4141.00,12.06,6002.45,213.00,3.02,809.51,94.00,0.88,705.08,0.00,0,No
15/7/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6114.00,12.00,7308.84,4141.00,12.06,6002.45,213.00,3.02,809.51,94.00,0.88,705.08,0.00,0,No
15/7/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6114.00,12.00,7308.84,4141.00,12.06,6002.45,213.00,3.02,809.51,94.00,0.88,705.08,0.00,0,No
15/7/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6114.00,12.00,7308.84,4141.00,12.06,6002.45,213.00,3.02,809.51,94.00,0.88,705.08,0.00,0,No
15/7/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6114.00,12.00,7308.84,4141.00,12.06,6002.45,213.00,3.02,809.51,94.00,0.88,705.08,0.00,0,No
15/7/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6114.00,12.00,7308.84,4141.00,12.06,6002.45,213.00,3.02,809.51,94.00,0.88,705.08,0.00,0,No
16/7/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6108.00,12.00,7320.84,4141.00,12.00,6014.45,216.00,3.02,812.53,95.00,0.94,706.02,0.00,0,No
16/7/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6108.00,12.00,7320.84,4141.00,12.00,6014.45,216.00,3.02,812.53,95.00,0.94,706.02,0.00,0,No
16/7/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6108.00,12.00,7320.84,4141.00,12.00,6014.45,216.00,3.02,812.53,95.00,0.94,706.02,0.00,0,No
16/7/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6108.00,12.00,7320.84,4141.00,12.00,6014.45,216.00,3.02,812.53,95.00,0.94,706.02,0.00,0,No
16/7/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6108.00,12.00,7320.84,4141.00,12.00,6014.45,216.00,3.02,812.53,95.00,0.94,706.02,0.00,0,No
16/7/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6108.00,12.00,7320.84,4141.00,12.00,6014.45,216.00,3.02,812.53,95.00,0.94,706.02,0.00,0,No
17/7/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6097.00,12.00,7332.84,4139.00,12.06,6026.51,220.00,3.02,815.55,96.00,0.94,706.96,0.00,0,No
17/7/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6097.00,12.00,7332.84,4139.00,12.06,6026.51,220.00,3.02,815.55,96.00,0.94,706.96,0.00,0,No
17/7/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6097.00,12.00,7332.84,4139.00,12.06,6026.51,220.00,3.02,815.55,96.00,0.94,706.96,0.00,0,No
17/7/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6097.00,12.00,7332.84,4139.00,12.06,6026.51,220.00,3.02,815.55,96.00,0.94,706.96,0.00,0,No
17/7/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6097.00,12.00,7332.84,4139.00,12.06,6026.51,220.00,3.02,815.55,96.00,0.94,706.96,0.00,0,No
17/7/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6097.00,12.00,7332.84,4139.00,12.06,6026.51,220.00,3.02,815.55,96.00,0.94,706.96,0.00,0,No
18/7/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6092.00,10.00,7342.84,4142.00,12.06,6038.57,223.00,3.02,818.57,96.00,0.94,707.90,0.00,0,No
18/7/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6092.00,10.00,7342.84,4142.00,12.06,6038.57,223.00,3.02,818.57,96.00,0.94,707.90,0.00,0,No
18/7/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6092.00,10.00,7342.84,4142.00,12.06,6038.57,223.00,3.02,818.57,96.00,0.94,707.90,0.00,0,No
18/7/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6092.00,10.00,7342.84,4142.00,12.06,6038.57,223.00,3.02,818.57,96.00,0.94,707.90,0.00,0,No
18/7/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6092.00,10.00,7342.84,4142.00,12.06,6038.57,223.00,3.02,818.57,96.00,0.94,707.90,0.00,0,No
18/7/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6092.00,10.00,7342.84,4142.00,12.06,6038.57,223.00,3.02,818.57,96.00,0.94,707.90,0.00,0,No
19/7/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6089.00,10.00,7352.84,4141.00,12.14,6050.71,228.00,3.02,821.59,96.00,0.94,708.84,0.00,0,No
19/7/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6089.00,10.00,7352.84,4141.00,12.14,6050.71,228.00,3.02,821.59,96.00,0.94,708.84,0.00,0,No
19/7/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,6089.00,10.00,7352.84,4141.00,12.14,6050.71,228.00,3.02,821.59,96.00,0.94,708.84,0.00,0,No
