DATE,PROVINCE,DISTRICT,TEXTURE,SOIL,Bhumibol,Sirikit,Khwaenoi,Pasak,RAINFALL,Flood
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Lat Bua Luang,ดินเหนียว,3,7646.00,6128.00,590.00,442.00,0.00,0.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Lat Bua Luang,ดินเหนียว,3,7646.00,6128.00,590.00,442.00,0.00,0.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Lat Bua Luang,ดินเหนียวปนทรายแป้ง,8,7646.00,6128.00,590.00,442.00,0.00,0.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Wang Noi,ดินเหนียว,3,7646.00,6128.00,590.00,442.00,51.00,2.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Wang Noi,ดินร่วนปนทรายแป้ง,11,7646.00,6128.00,590.00,442.00,51.00,2.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Wang Noi,ดินเหนียว,3,7646.00,6128.00,590.00,442.00,51.00,2.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Wang Noi,ดินเหนียว,3,7646.00,6128.00,590.00,442.00,51.00,2.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Wang Noi,ดินเหนียวปนทรายแป้ง,8,7646.00,6128.00,590.00,442.00,51.00,2.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Wang Noi,ดินเหนียว,3,7646.00,6128.00,590.00,442.00,51.00,2.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Wang Noi,ดินเหนียวปนทรายแป้ง,8,7646.00,6128.00,590.00,442.00,51.00,2.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Sena,ดินเหนียวปนทรายแป้ง,8,7646.00,6128.00,590.00,442.00,60.50,2.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Sena,ดินเหนียว,3,7646.00,6128.00,590.00,442.00,60.50,2.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Sena,ดินเหนียว,3,7646.00,6128.00,590.00,442.00,60.50,2.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Sena,ดินร่วนปนทรายแป้ง,11,7646.00,6128.00,590.00,442.00,60.50,2.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Sena,ดินเหนียวปนทรายแป้ง,8,7646.00,6128.00,590.00,442.00,60.50,2.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Sena,น้ำ,0,7646.00,6128.00,590.00,442.00,60.50,2.00
